adresse,postnummer,by,pris,type,kvm,vaerelser,byggeaar,energimaerke,liggetid,afstand_m,afstand_vindm_m,afstand_sol_m,lat,lng,url
"Kløvervej 11, Lynæs",3390,Hundested,3695000,Villa/Parcelhus,180,6.0,1966,C,152,172.1,5555.0,1927.0,55.94595,11.87927,https://www.boliga.dk/adresse/kloevervej-11-3390-hundested-1935877021
Lindevej 4,6950,Ringkøbing,3198000,Villa/Parcelhus,254,5.0,1974,C,91,172.4,2118.0,2196.0,56.07669,8.26676,https://www.boliga.dk/adresse/lindevej-4-6950-ringkoebing-1613793192
"Sølystvej 3, Langerhuse",7673,Harboøre,1795000,Fritidshus,129,6.0,1840,F,110,172.5,1204.0,9600.0,56.62834,8.15612,https://www.boliga.dk/adresse/soelystvej-3-7673-harbooere-189409714
"Søndre Landevej 102, Aaker",3720,Aakirkeby,6950000,Fritidshus,321,10.0,1799,D,329,172.5,1239.0,2968.0,55.03745,14.87054,https://www.boliga.dk/adresse/soendre-landevej-102-3720-aakirkeby-1009019476
Kongebrovej 29,5500,Middelfart,6295000,Villa/Parcelhus,141,5.0,1928,C,71,172.5,5201.0,1692.0,55.50678,9.7219,https://www.boliga.dk/adresse/kongebrovej-29-5500-middelfart-494059719
Viffertsholm 19,9560,Hadsund,3645000,Fritidshus,122,4.0,1984,-,1,172.7,4475.0,1470.0,56.81521,10.27137,https://www.boliga.dk/adresse/viffertsholm-19-9560-hadsund-1905902252
"Halsebyvej 30B, Svenstrup",4220,Korsør,725000,Helårsgrund,0,0.0,0,-,191,172.7,2447.0,2341.0,55.35611,11.17225,https://www.boliga.dk/adresse/halsebyvej-30b-4220-korsoer-224521311
"Sønderbygade 17, Sønderby",6470,Sydals,1395000,Fritidshus,162,5.0,1959,-,68,172.8,1966.0,2593.0,54.86652,9.8931,https://www.boliga.dk/adresse/soenderbygade-17-6470-sydals-1614661916
"Vesterskovsvej 33, Ommel",5960,Marstal,4695000,Villalejlighed,188,7.0,1925,G,104,172.8,7446.0,3358.0,54.88378,10.46739,https://www.boliga.dk/adresse/vesterskovsvej-33-5960-marstal-559372176
Vinkelvej 5,8305,Samsø,3500000,Fritidshus,150,6.0,1954,C,12,172.9,1616.0,3384.0,55.8155,10.63516,https://www.boliga.dk/adresse/vinkelvej-5-8305-samsoe-792379242
Storegade 17 1 tv,9560,Hadsund,2495000,Villa/Parcelhus,255,14.0,1890,D,461,172.9,2299.0,2241.0,56.7159,10.11364,https://www.boliga.dk/adresse/storegade-17-1-tv-9560-hadsund-1879172
Katholmstien 7,8585,Glesborg,2195000,Fritidshus,73,4.0,1983,-,98,172.9,5841.0,3291.0,56.52145,10.62015,https://www.boliga.dk/adresse/katholmstien-7-8585-glesborg-110103167
Ole Rasmussensvej 1A,3360,Liseleje,6950000,Villa/Parcelhus,166,5.0,1977,c,387,173.0,3201.0,4035.0,56.01405,11.9673,https://www.boliga.dk/adresse/ole-rasmussensvej-1a-3360-liseleje-889330440
"Svanevej 42, Hjarbæk",8831,Løgstrup,1695000,Fritidshus,90,3.0,1970,-,19,173.2,2578.0,2671.0,56.52363,9.31058,https://www.boliga.dk/adresse/svanevej-42-8831-loegstrup-1504869112
Bosager 15,6400,Sønderborg,6195000,Villa/Parcelhus,233,5.0,2001,C,49,173.3,3131.0,264.0,54.91908,9.77485,https://www.boliga.dk/adresse/bosager-15-6400-soenderborg-611597947
"Lærkevej 8, Ejsingholm",7830,Vinderup,1195000,Fritidshus,86,5.0,1970,-,146,173.5,680.0,3078.0,56.51815,8.74384,https://www.boliga.dk/adresse/laerkevej-8-7830-vinderup-269800011
Ved Stranden 72,9560,Hadsund,399000,Helårsgrund,0,0.0,0,-,2028,173.6,3090.0,2087.0,56.7185,10.12567,https://www.boliga.dk/adresse/ved-stranden-72-9560-hadsund-767545023
Storkenhøjvej 185,5400,Bogense,3495000,Fritidshus,125,4.0,1976,-,222,173.8,8119.0,1234.0,55.55339,10.03584,https://www.boliga.dk/adresse/storkenhoejvej-185-5400-bogense-1186622581
"Grønnegade 16, Rønne",3700,Rønne,1595000,Villa/Parcelhus,92,2.0,1830,D,20,173.8,2727.0,1343.0,55.10179,14.69454,https://www.boliga.dk/adresse/groennegade-16-3700-roenne-886366223
"Kompasvej 7, Sillerslev",7990,Øster Assels,495000,Fritidshus,124,4.0,1976,D,70,173.9,1548.0,7490.0,56.68387,8.73206,https://www.boliga.dk/adresse/kompasvej-7-7990-oester-assels-1424351327
"Brigvej 9, Dråby Strand",8400,Ebeltoft,11500000,Fritidshus,122,4.0,2018,-,33,173.9,2587.0,3247.0,56.21719,10.73505,https://www.boliga.dk/adresse/brigvej-9-8400-ebeltoft-1269730209
"Hans Nielsensvej 6, Lumsås",4500,Nykøbing Sj,3890000,Fritidshus,88,4.0,1937,-,141,174.0,1304.0,3475.0,55.95019,11.53093,https://www.boliga.dk/adresse/hans-nielsensvej-6-4500-nykoebing-sj-406180579
Øster Møllevej 4,5600,Faaborg,1395000,Villa/Parcelhus,128,5.0,1939,G,63,174.1,7344.0,9629.0,55.09093,10.25319,https://www.boliga.dk/adresse/oester-moellevej-4-5600-faaborg-1246552068
Portlandsvej 95A,9370,Hals,2980000,Fritidshus,165,3.0,1990,-,91,174.1,6012.0,4136.0,57.01949,10.35441,https://www.boliga.dk/adresse/portlandsvej-95a-9370-hals-632246361
Fuglevænget 47,6990,Ulfborg,995000,Fritidshus,174,6.0,1975,C,0,174.3,4840.0,6171.0,56.36755,8.12449,https://www.boliga.dk/adresse/fuglevaenget-47-6990-ulfborg-798898226
Lungskilde 29,4736,Karrebæksminde,625000,Fritidshus,41,2.0,1957,-,32,174.3,4016.0,10160.0,55.17501,11.65439,https://www.boliga.dk/adresse/lungskilde-29-4736-karrebaeksminde-911505607
L B Sørensens Vej 2,9560,Hadsund,1495000,Villa/Parcelhus,118,4.0,1933,D,20,174.4,2162.0,2283.0,56.71555,10.11149,https://www.boliga.dk/adresse/l-b-soerensens-vej-2-9560-hadsund-1486898409
"Drosselvej 2, Lærkelunden",8400,Ebeltoft,2095000,Fritidshus,84,5.0,1973,-,265,174.4,1314.0,7293.0,56.15487,10.68823,https://www.boliga.dk/adresse/drosselvej-2-8400-ebeltoft-652904905
"Røllikevej 197, Nørhede",6990,Ulfborg,875000,Fritidshus,70,4.0,1973,-,26,174.4,1755.0,1678.0,56.31843,8.21006,https://www.boliga.dk/adresse/roellikevej-197-6990-ulfborg-647568391
Strandvang 32,4000,Roskilde,2445000,Fritidshus,52,3.0,1965,-,341,174.6,1951.0,1867.0,55.64751,11.93844,https://www.boliga.dk/adresse/strandvang-32-4000-roskilde-245806059
Strandgården 12,9300,Sæby,4500000,Fritidshus,125,3.0,2009,-,154,174.7,3983.0,3870.0,57.35149,10.51706,https://www.boliga.dk/adresse/strandgaarden-12-9300-saeby-1788104094
Kringsvej 15B,6857,Blåvand,7998000,Fritidshus,160,5.0,1993,-,8,174.7,13986.0,11589.0,55.54956,8.11363,https://www.boliga.dk/adresse/kringsvej-15b-6857-blaavand-1159517737
"Østerbyvej 66, Østerby",6470,Sydals,895000,Fritidshus,57,3.0,1965,-,351,174.8,3574.0,1399.0,54.86239,9.91879,https://www.boliga.dk/adresse/oesterbyvej-66-6470-sydals-438754501
"Fuglsøvej 34, Strandkær",8400,Ebeltoft,3495000,Fritidshus,137,5.0,1930,-,42,174.9,6294.0,4657.0,56.22559,10.59624,https://www.boliga.dk/adresse/fuglsoevej-34-8400-ebeltoft-1384052426
Gyldendal 1,7860,Spøttrup,3450000,Fritidshus,192,5.0,2006,c,494,175.0,800.0,4329.0,56.5815,8.71396,https://www.boliga.dk/adresse/gyldendal-1-7860-spoettrup-173145981
"Birkestien 17, Ahl",8400,Ebeltoft,4495000,Fritidshus,176,5.0,2012,-,57,175.0,1386.0,5786.0,56.17048,10.64771,https://www.boliga.dk/adresse/birkestien-17-8400-ebeltoft-422626363
"Nansensgade 2, Svaneke",3740,Svaneke,3295000,Villa/Parcelhus,153,5.0,1868,C,13,175.1,1426.0,2559.0,55.13703,15.14193,https://www.boliga.dk/adresse/nansensgade-2-3740-svaneke-1688565943
Bellevuevej 5,5700,Svendborg,6245000,Villa/Parcelhus,200,7.0,1927,K,30,175.2,3147.0,1810.0,55.0615,10.63352,https://www.boliga.dk/adresse/bellevuevej-5-5700-svendborg-514072061
"Kongsdalparken 24, Assens",9550,Mariager,895000,Helårsgrund,0,0.0,0,-,2804,175.2,3002.0,6549.0,56.6815,10.07262,https://www.boliga.dk/adresse/kongsdalparken-24-9550-mariager-1263353904
Vemmetoftevej 56,4654,Faxe Ladeplads,2495000,Fritidshus,157,5.0,1936,g,64,175.2,5619.0,5728.0,55.22446,12.18734,https://www.boliga.dk/adresse/vemmetoftevej-56-4654-faxe-ladeplads-1162797876
"Rødkløvervænget 7, Høll",7080,Børkop,1495000,Fritidshus,54,3.0,1962,-,71,175.3,2835.0,2034.0,55.63369,9.74357,https://www.boliga.dk/adresse/roedkloevervaenget-7-7080-boerkop-306040484
Brevikvej 13,5600,Faaborg,745000,Villa/Parcelhus,102,3.0,1960,E,231,175.3,6960.0,8587.0,55.08681,10.26828,https://www.boliga.dk/adresse/brevikvej-13-5600-faaborg-1601465411
"Portlandsvej 143, 1.",9370,Hals,695000,Ejerlejlighed,53,3.0,1990,-,299,175.5,6045.0,4094.0,57.01895,10.35396,https://www.boliga.dk/adresse/portlandsvej-143-1-9370-hals-773740534
Strandhuse 7,7900,Nykøbing M,975000,Fritidshus,49,2.0,1951,-,43,175.6,2909.0,2967.0,56.78192,8.86158,https://www.boliga.dk/adresse/strandhuse-7-7900-nykoebing-m-1884677915
Askø Strandvig 231,4942,Askø,850000,Fritidshus,74,4.0,1991,-,114,175.6,8609.0,7586.0,54.89085,11.50688,https://www.boliga.dk/adresse/askoe-strandvig-231-4942-askoe-792122829
Havbakken 7,9990,Skagen,13600000,Fritidshus,152,5.0,1983,-,50,176.0,2254.0,3054.0,57.73082,10.53028,https://www.boliga.dk/adresse/havbakken-7-9990-skagen-1123792548
Omø Havnevej 55,4245,Omø,725000,Villa/Parcelhus,104,2.0,1889,e,5,176.1,1601.0,12590.0,55.16921,11.15913,https://www.boliga.dk/adresse/omoe-havnevej-55-4245-omoe-2032219813
"Følvigvej 52, Vile",7870,Roslev,2295000,Fritidshus,108,4.0,1973,-,14,176.2,3139.0,3817.0,56.7093,8.8761,https://www.boliga.dk/adresse/foelvigvej-52-7870-roslev-626664003
Kongevej 76,6300,Gråsten,3300000,Villa/Parcelhus,278,8.0,1933,c,314,176.2,4723.0,1512.0,54.91997,9.59508,https://www.boliga.dk/adresse/kongevej-76-6300-graasten-1880734837
"Gl Færgevej 40, Alnor",6300,Gråsten,1795000,Villa/Parcelhus,231,7.0,1910,C,279,176.4,3820.0,2689.0,54.90749,9.58581,https://www.boliga.dk/adresse/gl-faergevej-40-6300-graasten-640200312
Størvej 3,8400,Ebeltoft,10900000,Fritidshus,370,10.0,2019,-,104,176.4,5403.0,1514.0,56.22712,10.64921,https://www.boliga.dk/adresse/stoervej-3-8400-ebeltoft-1947561576
"Goldbjergvej 10, Kulhuse",3630,Jægerspris,1995000,Fritidshus,78,4.0,2014,-,92,176.7,4437.0,5464.0,55.93035,11.94957,https://www.boliga.dk/adresse/goldbjergvej-10-3630-jaegerspris-898035521
"Mågevej 1, Hou",9370,Hals,975000,Fritidshus,122,4.0,1970,-,376,176.7,4977.0,5394.0,57.06793,10.37734,https://www.boliga.dk/adresse/maagevej-1-9370-hals-1812592947
Pileurtvej 2,4760,Vordingborg,995000,Fritidshus,51,4.0,1977,-,98,176.7,2241.0,3954.0,54.97167,11.99609,https://www.boliga.dk/adresse/pileurtvej-2-4760-vordingborg-671861122
Bryggerivej 9,7700,Thisted,895000,Villa/Parcelhus,60,1.0,1920,D,202,176.7,2248.0,3308.0,56.9534,8.68205,https://www.boliga.dk/adresse/bryggerivej-9-7700-thisted-65675537
"Revvej 84, Halsskov",4220,Korsør,790000,Villa/Parcelhus,170,7.0,1900,F,5,176.8,1273.0,1456.0,55.33901,11.12529,https://www.boliga.dk/adresse/revvej-84-4220-korsoer-789695119
"Kongsdalparken 44, Assens",9550,Mariager,1095000,Helårsgrund,0,0.0,0,-,2804,177.1,2961.0,6530.0,56.68198,10.07126,https://www.boliga.dk/adresse/kongsdalparken-44-9550-mariager-157818560
Grønnegade 48,4850,Stubbekøbing,695000,Fritidshus,87,3.0,1908,D,23,177.1,3075.0,812.0,54.88947,12.04722,https://www.boliga.dk/adresse/groennegade-48-4850-stubbekoebing-144163738
"Sdr Strandvej 42, Nexø",3730,Nexø,1095000,Villa/Parcelhus,118,4.0,1812,E,301,177.2,772.0,747.0,55.05778,15.12861,https://www.boliga.dk/adresse/sdr-strandvej-42-3730-nexoe-1502501181
Pilekrogen 25,5700,Svendborg,6995000,Villalejlighed,175,5.0,1964,d,13,177.3,4433.0,666.0,55.03874,10.6363,https://www.boliga.dk/adresse/pilekrogen-25-5700-svendborg-512580259
Hyllingebjergvej 83A,3360,Liseleje,8470000,Fritidshus,120,4.0,2009,-,69,177.4,2282.0,3248.0,56.00681,11.94454,https://www.boliga.dk/adresse/hyllingebjergvej-83a-3360-liseleje-1365150499
"Adelgade 5B, 1. 19.",8400,Ebeltoft,699000,Fritidshus,50,2.0,1985,C,595,177.6,2470.0,2438.0,56.19867,10.677,https://www.boliga.dk/adresse/adelgade-5b-1-19-8400-ebeltoft-169006570
Over Åen 1,9560,Hadsund,1495000,Fritidshus,69,4.0,1965,,13,177.6,4168.0,2666.0,56.77982,10.28408,https://www.boliga.dk/adresse/over-aaen-1-9560-hadsund-376925383
Turbinevej 8,3150,Hellebæk,7995000,Villa/Parcelhus,178,5.0,1998,D,166,177.7,4110.0,5850.0,56.06824,12.55779,https://www.boliga.dk/adresse/turbinevej-8-3150-hellebaek-667912244
Portlandsvej 97F,9370,Hals,1125000,Fritidshus,105,4.0,1990,-,139,177.9,6006.0,4136.0,57.01954,10.35438,https://www.boliga.dk/adresse/portlandsvej-97f-9370-hals-73097426
Sundbyvej 202,7950,Erslev,1350000,Fritidshus,178,5.0,1969,c,306,177.9,1169.0,1418.0,56.88106,8.64677,https://www.boliga.dk/adresse/sundbyvej-202-7950-erslev-1606139328
Kystvejen 373,4671,Strøby,4195000,Fritidshus,77,3.0,1974,-,446,178.0,1444.0,6103.0,55.39874,12.31465,https://www.boliga.dk/adresse/kystvejen-373-4671-stroeby-1963436356
Vestermark 27,4862,Guldborg,1595000,Villa/Parcelhus,209,7.0,1892,d,78,178.0,5397.0,8767.0,54.90004,11.63886,https://www.boliga.dk/adresse/vestermark-27-4862-guldborg-1822732404
Grævlingevænget 4,5466,Asperup,4995000,Fritidshus,148,4.0,1984,-,404,178.0,3049.0,2324.0,55.50835,9.92695,https://www.boliga.dk/adresse/graevlingevaenget-4-5466-asperup-1222461908
"Engvej 9, Hou",5953,Tranekær,1395000,Fritidshus,71,4.0,1986,-,15,178.0,7867.0,729.0,55.15431,10.95282,https://www.boliga.dk/adresse/engvej-9-5953-tranekaer-1407133787
"Badstuen 15, Tåsinge",5700,Svendborg,6495000,Villa/Parcelhus,342,10.0,1852,C,19,178.0,4737.0,958.0,55.03346,10.6408,https://www.boliga.dk/adresse/badstuen-15-5700-svendborg-482005844
"Hedningestræde 5, Rønne",3700,Rønne,1795000,Villa/Parcelhus,107,4.0,1936,C,57,178.1,2835.0,837.0,55.09831,14.6999,https://www.boliga.dk/adresse/hedningestraede-5-3700-roenne-1944120579
Marina Fiskenæs Feriepark 140,6300,Gråsten,1395000,Fritidshus,106,5.0,2004,-,105,178.2,5327.0,1564.0,54.91867,9.60757,https://www.boliga.dk/adresse/marina-fiskenaes-feriepark-140-6300-graasten-1002002853
Ramsherred 75,5900,Rudkøbing,1995000,Fritidshus,237,9.0,1842,C,141,178.2,1594.0,2623.0,54.93863,10.71124,https://www.boliga.dk/adresse/ramsherred-75-5900-rudkoebing-1126369186
"Jelsevej 443, Lundø",7840,Højslev,2195000,Fritidshus,91,4.0,2010,-,64,178.4,4158.0,5764.0,56.64602,9.14713,https://www.boliga.dk/adresse/jelsevej-443-7840-hoejslev-859419626
Vesterhavsgade 136,7680,Thyborøn,875000,Fritidshus,139,5.0,1936,E,53,178.5,2986.0,10126.0,56.69989,8.20464,https://www.boliga.dk/adresse/vesterhavsgade-136-7680-thyboroen-125651030
"Vester Fælled 156, F9., Bork Havn",6893,Hemmet,585000,Fritidshus,44,3.0,1979,-,127,178.7,3058.0,812.0,55.8454,8.27844,https://www.boliga.dk/adresse/vester-faelled-156-6893-hemmet-1897157632
Munkegade 18,9900,Frederikshavn,1295000,Villa/Parcelhus,161,5.0,1932,D,252,178.8,2304.0,1867.0,57.43225,10.52964,https://www.boliga.dk/adresse/munkegade-18-9900-frederikshavn-1228400958
"Betinavej 2 & Bentevej 1, Gjerrild",8500,Grenaa,5000000,Fritidshus,95,3.0,1972,-,5,178.8,6211.0,12165.0,56.53089,10.81525,https://www.boliga.dk/adresse/betinavej-2-8500-grenaa-878277711
Ramsherred 49,5900,Rudkøbing,1850000,Fritidshus,132,5.0,1768,c,96,178.9,1658.0,2675.0,54.93812,10.71015,https://www.boliga.dk/adresse/ramsherred-49-5900-rudkoebing-305764271
Hasseløvej 161,4800,Nykøbing F,2095000,Villa/Parcelhus,173,6.0,1980,c,130,179.0,1968.0,1784.0,54.73964,11.8779,https://www.boliga.dk/adresse/hasseloevej-161-4800-nykoebing-f-465368701
"Solsortevej 23, Draget",7760,Hurup Thy,1245000,Fritidshus,104,4.0,2004,-,506,179.1,2352.0,3417.0,56.67303,8.39728,https://www.boliga.dk/adresse/solsortevej-23-7760-hurup-thy-596527961
Strandkrogen 2E,3120,Dronningmølle,4250000,Fritidshus,156,5.0,2008,B,76,179.1,3069.0,10185.0,56.09854,12.39358,https://www.boliga.dk/adresse/strandkrogen-2e-3120-dronningmoelle-1152349391
"Gl Strandvej 97, Strib",5500,Middelfart,3495000,Villa/Parcelhus,135,4.0,1935,E,68,179.2,2979.0,615.0,55.51753,9.76126,https://www.boliga.dk/adresse/gl-strandvej-97-5500-middelfart-2060212352
Havnevejen 14,5985,Søby Ærø,495000,Fritidshus,190,5.0,1900,d,97,179.2,9481.0,1253.0,54.93982,10.25844,https://www.boliga.dk/adresse/havnevejen-14-5985-soeby-aeroe-1030382795
Bøtølundvej 31,4873,Væggerløse,6300000,Fritidshus,417,10.0,1930,-,166,179.3,3866.0,5432.0,54.6736,11.96047,https://www.boliga.dk/adresse/boetoelundvej-31-4873-vaeggerloese-1538422861
"Krænhavs Sti 6, Klitmøller",7700,Thisted,6650000,Fritidshus,305,8.0,1968,C,455,179.3,6914.0,11112.0,57.04241,8.48162,https://www.boliga.dk/adresse/kraenhavs-sti-6-7700-thisted-1833304399
"Strandvejen 113, Lønstrup",9800,Hjørring,4595000,Villa/Parcelhus,238,3.0,1918,C,51,179.3,2253.0,1483.0,57.47431,9.79709,https://www.boliga.dk/adresse/strandvejen-113-9800-hjoerring-2145099389
Christiansmindevej 3,4300,Holbæk,5495000,Villa/Parcelhus,170,6.0,1953,C,93,179.3,3180.0,1543.0,55.7168,11.6884,https://www.boliga.dk/adresse/christiansmindevej-3-4300-holbaek-1229613965
Blomstervænget 1A,5610,Assens,1495000,Villa/Parcelhus,118,4.0,1953,D,677,179.3,2399.0,2417.0,55.27479,9.89302,https://www.boliga.dk/adresse/blomstervaenget-1a-5610-assens-1397532342
"Mariagervej 43, Hadsund",9560,Hadsund,775000,Fritidshus,98,3.0,1947,E,2619,179.4,2325.0,3632.0,56.70342,10.1157,https://www.boliga.dk/adresse/mariagervej-43-9560-hadsund-1919950538
Kappelborgvej 25,9990,Skagen,5995000,Fritidshus,170,8.0,1770,c,0,179.5,1937.0,658.0,57.72138,10.59001,https://www.boliga.dk/adresse/kappelborgvej-25-9990-skagen-1745182555
Lyngbyvej 239Q st,9480,Løkken,795000,Fritidshus,44,2.0,1987,d,26,179.7,1562.0,4626.0,57.41292,9.74779,https://www.boliga.dk/adresse/lyngbyvej-239q-st-9480-loekken-1347584026
"Fægangsvej 11D, 1. 202., Bønnerup Strand",8585,Glesborg,430000,Fritidshus,47,2.0,1976,C,569,179.9,729.0,8691.0,56.52921,10.70823,https://www.boliga.dk/adresse/faegangsvej-11d-1-202-8585-glesborg-305534158
"Sommerstedvej 35, Hjerm",7830,Vinderup,1195000,Fritidshus,73,5.0,1972,-,34,180.0,1032.0,6191.0,56.46933,8.68705,https://www.boliga.dk/adresse/sommerstedvej-35-7830-vinderup-948248860
Kølstrupvej 28,5330,Munkebo,995000,Villa/Parcelhus,124,3.0,1847,C,195,180.0,1981.0,7660.0,55.44758,10.5439,https://www.boliga.dk/adresse/koelstrupvej-28-5330-munkebo-2141675695
Furvej 44,7800,Skive,4500000,Villa/Parcelhus,106,4.0,1977,C,39,180.0,3218.0,923.0,56.6163,9.04767,https://www.boliga.dk/adresse/furvej-44-7800-skive-1876907256
"Ønsbækvej 31, Studstrup",8541,Skødstrup,4095000,Villa/Parcelhus,156,4.0,1976,C,21,180.1,4074.0,3337.0,56.25769,10.34256,https://www.boliga.dk/adresse/oensbaekvej-31-8541-skoedstrup-186584778
Kystvej 37A,3100,Hornbæk,27995000,Fritidshus,172,5.0,0,-,22,180.2,4701.0,11925.0,56.0913,12.44408,https://www.boliga.dk/adresse/kystvej-37a-3100-hornbaek-1821558456
Sommerbyen 43,5800,Nyborg,2995000,Fritidshus,170,3.0,1932,-,239,180.2,7911.0,6493.0,55.30673,10.82083,https://www.boliga.dk/adresse/sommerbyen-43-5800-nyborg-1047314124
Solsbækvej 31,9300,Sæby,1498000,Fritidshus,158,4.0,1957,F,464,180.2,3156.0,1871.0,57.32883,10.52565,https://www.boliga.dk/adresse/solsbaekvej-31-9300-saeby-1670438018
"Hyacintvej 20, Næsby Strand",4200,Slagelse,1795000,Fritidsgrund,30,2.0,1944,-,56,180.2,2256.0,7241.0,55.39729,11.21766,https://www.boliga.dk/adresse/hyacintvej-20-4200-slagelse-637120184
Nyholmsvej 7,9900,Frederikshavn,845000,Villa/Parcelhus,102,3.0,1900,D,78,180.3,2366.0,2088.0,57.42879,10.52362,https://www.boliga.dk/adresse/nyholmsvej-7-9900-frederikshavn-1358752821
"Lyngbyvej 239T, st.., Lyngby",9480,Løkken,598000,Fritidshus,46,3.0,1987,D,467,180.3,1575.0,4647.0,57.4131,9.74794,https://www.boliga.dk/adresse/lyngbyvej-239t-st-9480-loekken-1052721079
"Strandhusvej 10, Høll",7080,Børkop,1595000,Fritidshus,44,2.0,1950,-,91,180.3,2792.0,2048.0,55.63417,9.74335,https://www.boliga.dk/adresse/strandhusvej-10-7080-boerkop-1671421663
Flovt Strand 76,6100,Haderslev,4595000,Fritidshus,116,5.0,2026,-,26,180.4,4522.0,9833.0,55.23158,9.70198,https://www.boliga.dk/adresse/flovt-strand-76-6100-haderslev-1916661240
Udsigten 8,6400,Sønderborg,4350000,Villa/Parcelhus,161,5.0,1997,B,195,180.4,3185.0,316.0,54.919,9.77572,https://www.boliga.dk/adresse/udsigten-8-6400-soenderborg-261427625
Borgervænget 7,3600,Frederikssund,5450000,Villa/Parcelhus,163,4.0,2017,K,107,180.5,4650.0,3655.0,55.83991,12.0553,https://www.boliga.dk/adresse/borgervaenget-7-3600-frederikssund-305905584
"Lyngbyvej 239P, 1., Lyngby Mølle Feriecenter",9480,Løkken,945000,Fritidshus,44,2.0,1987,D,28,180.6,1557.0,4619.0,57.41286,9.74776,https://www.boliga.dk/adresse/lyngbyvej-239p-1-9480-loekken-2048377312
"Smedegade 18A, Lohals",5953,Tranekær,395000,Fritidsgrund,0,0.0,0,-,559,180.7,4698.0,3083.0,55.13676,10.90507,https://www.boliga.dk/adresse/smedegade-18a-5953-tranekaer-2006400096
Majvej 12,9800,Hjørring,2395000,Fritidshus,100,4.0,2004,-,292,180.7,2754.0,5336.0,57.50052,9.8437,https://www.boliga.dk/adresse/majvej-12-9800-hjoerring-2118960342
Øster Søvej 7,4654,Faxe Ladeplads,4795000,Villa/Parcelhus,160,5.0,1944,D,386,180.7,5285.0,5444.0,55.221,12.17893,https://www.boliga.dk/adresse/oester-soevej-7-4654-faxe-ladeplads-219386546
Ndr Strandvej 23,2791,Dragør,8995000,Villa/Parcelhus,186,7.0,1982,C,117,180.7,7850.0,3190.0,55.6035,12.66714,https://www.boliga.dk/adresse/ndr-strandvej-23-2791-dragoer-398605803
"Pilehøj 15, Yderby Lyng",4583,Sjællands Odde,3295000,Fritidshus,121,5.0,2019,-,788,180.8,1492.0,16447.0,55.97214,11.3239,https://www.boliga.dk/adresse/pilehoej-15-4583-sjaellands-odde-976525131
"Bellevue 6, Mommark",6470,Sydals,2995000,Fritidshus,90,4.0,2005,-,58,180.9,4763.0,2979.0,54.9207,10.0414,https://www.boliga.dk/adresse/bellevue-6-6470-sydals-1819931766
Munkerup Strandvej 70,3120,Dronningmølle,5845000,Villa/Parcelhus,204,6.0,1875,D,7,180.9,1364.0,9296.0,56.10856,12.36575,https://www.boliga.dk/adresse/munkerup-strandvej-70-3120-dronningmoelle-1572416498
Ved Stranden 74,9560,Hadsund,399000,Helårsgrund,0,0.0,0,-,2028,180.9,3109.0,2081.0,56.71861,10.12592,https://www.boliga.dk/adresse/ved-stranden-74-9560-hadsund-2068445997
Adelgade 48,4880,Nysted,1295000,Villa/Parcelhus,113,7.0,1875,d,631,181.0,1961.0,411.0,54.66703,11.72856,https://www.boliga.dk/adresse/adelgade-48-4880-nysted-1702859151
Portlandsvej 97C,9370,Hals,1148000,Ejerlejlighed,94,4.0,1990,-,169,181.0,5994.0,4146.0,57.01971,10.35446,https://www.boliga.dk/adresse/portlandsvej-97c-9370-hals-835869386
Østergade 30,3250,Gilleleje,7395000,Villa/Parcelhus,153,3.0,1802,C,30,181.0,2279.0,8360.0,56.12327,12.31324,https://www.boliga.dk/adresse/oestergade-30-3250-gilleleje-2125976040
"Voldbjerge 24, Brunshuse",5683,Haarby,2400000,Fritidshus,83,4.0,1974,-,56,181.0,4270.0,5973.0,55.20058,10.00517,https://www.boliga.dk/adresse/voldbjerge-24-5683-haarby-1691917701
Ørredvej 12,6430,Nordborg,2695000,Fritidshus,85,4.0,2023,-,27,181.1,4977.0,5066.0,55.07766,9.72147,https://www.boliga.dk/adresse/oerredvej-12-6430-nordborg-1237235896
